date,max_temp_f,min_temp_f,precip_in,snow_in,snow_depth_in
2015-11-20,M,M,0.21,0.0,0
2015-11-21,M,M,0.68,0.0,0
2015-11-22,M,M,0.00,0.0,0
2015-11-23,M,M,1.91,0.0,0
2015-11-24,M,M,0.00,0.0,0
2015-11-25,M,M,0.00,0.0,0
2015-11-26,M,M,0.00,0.0,0
2015-11-27,M,M,0.00,0.0,0
2015-11-28,M,M,0.00,0.0,0
2015-11-29,M,M,0.00,0.0,0
2015-11-30,M,M,0.00,0.0,0
2015-12-01,M,M,0.00,0.0,0
2015-12-02,M,M,0.91,0.0,0
2015-12-03,M,M,0.13,0.0,0
2015-12-04,M,M,0.00,0.0,0
2015-12-05,M,M,0.00,0.0,0
2015-12-06,M,M,0.00,0.0,0
2015-12-07,M,M,0.00,0.0,0
2015-12-08,M,M,T,0.0,0
2015-12-09,M,M,0.31,0.0,0
2015-12-10,M,M,0.00,0.0,0
2015-12-11,M,M,T,0.0,0
2015-12-12,M,M,0.00,0.0,0
2015-12-13,M,M,0.00,0.0,0
2015-12-14,M,M,0.00,0.0,0
2015-12-15,M,M,0.71,0.0,0
2015-12-16,M,M,0.00,0.0,0
2015-12-17,M,M,0.00,0.0,0
2015-12-18,M,M,0.64,0.0,0
2015-12-19,M,M,0.15,0.0,0
2015-12-20,M,M,0.00,0.0,0
2015-12-21,M,M,S,M,M
2015-12-22,M,M,M,M,M
2015-12-23,M,M,M,M,M
2015-12-24,M,M,M,M,M
2015-12-25,M,M,M,M,M
2015-12-26,M,M,M,M,M
2015-12-27,M,M,M,M,M
2015-12-28,M,M,M,M,M
2015-12-29,M,M,M,M,M
2015-12-30,M,M,M,M,M
2015-12-31,M,M,M,M,M
2016-01-01,M,M,M,M,M
2016-01-02,M,M,M,M,M
2016-01-03,M,M,M,M,M
2016-01-04,M,M,2.48A,M,0
2016-01-05,M,M,0.01,T,T
2016-01-06,M,M,0.01,T,T
2016-01-07,M,M,0.00,0.0,0
2016-01-08,M,M,0.00,0.0,0
2016-01-09,M,M,0.00,0.0,0
2016-01-10,M,M,T,0.0,0
2016-01-11,M,M,2.24,0.0,0
2016-01-12,M,M,0.00,0.0,0
2016-01-13,M,M,0.15,T,T
2016-01-14,M,M,T,T,T
2016-01-15,M,M,0.01,1.0,1
2016-01-16,M,M,1.65,0.0,0
2016-01-17,M,M,0.44,0.0,0
2016-01-18,M,M,0.37,T,T
2016-01-19,M,M,T,T,0
2016-01-20,M,M,0.00,0.0,0
2016-01-21,M,M,0.00,0.0,0
2016-01-22,M,M,0.00,0.0,0
2016-01-23,M,M,0.00,0.0,0
2016-01-24,M,M,1.33,9.9,6
2016-01-25,M,M,0.00,0.0,5
2016-01-26,M,M,0.00,0.0,4
2016-01-27,M,M,0.04,0.0,0
2016-01-28,M,M,0.03,0.0,0
2016-01-29,M,M,0.00,0.0,0
2016-01-30,M,M,0.00,0.0,0
2016-01-31,M,M,0.00,0.0,0
2016-02-01,M,M,0.00,0.0,0
2016-02-02,M,M,0.04,0.0,0
2016-02-03,M,M,0.00,0.0,0
2016-02-04,M,M,0.89,0.0,0
2016-02-05,M,M,1.84,0.0,0
2016-02-06,M,M,1.51,1.8,2
2016-02-07,M,M,0.00,0.0,1
2016-02-08,M,M,0.40,0.6,1
2016-02-09,M,M,0.95,5.1,5
2016-02-10,M,M,T,T,4
2016-02-11,M,M,T,T,4
2016-02-12,M,M,T,T,3
2016-02-13,M,M,0.12,1.6,4
2016-02-14,M,M,0.00,0.0,3
2016-02-15,M,M,0.00,0.0,3
2016-02-16,M,M,0.05,T,0
2016-02-17,M,M,1.07,0.0,0
2016-02-18,M,M,0.00,0.0,0
2016-02-19,M,M,S,M,M
2016-02-20,M,M,0.02A,0.0,0
2016-02-21,M,M,0.00,0.0,0
2016-02-22,M,M,0.06,0.0,0
2016-02-23,M,M,0.00,0.0,0
2016-02-24,M,M,0.04,0.0,0
2016-02-25,M,M,0.16,0.0,0
2016-02-26,M,M,T,0.0,0
2016-02-27,M,M,0.00,0.0,0
2016-02-28,M,M,0.00,0.0,0
2016-02-29,M,M,0.00,0.0,0
2016-03-01,M,M,0.00,0.0,0
2016-03-02,M,M,0.16,0.0,0
2016-03-03,M,M,0.09,0.0,0
2016-03-04,M,M,S,M,M
2016-03-05,M,M,M,M,M
2016-03-06,M,M,M,M,M
2016-03-07,M,M,M,M,M
2016-03-08,M,M,0.33A,0.0,0
2016-03-09,M,M,0.00,0.0,0
2016-03-10,M,M,0.00,0.0,0
2016-03-11,M,M,0.17,0.0,0
2016-03-12,M,M,0.00,0.0,0
2016-03-13,M,M,0.00,0.0,0
2016-03-14,M,M,0.00,0.0,0
2016-03-15,M,M,0.81,0.0,0
2016-03-16,M,M,0.14,0.0,0
2016-03-17,M,M,0.02,0.0,0
2016-03-18,M,M,0.00,0.0,0
2016-03-19,M,M,0.00,0.0,0
2016-03-20,M,M,0.00,0.0,0
2016-03-21,M,M,0.50,T,T
2016-03-22,M,M,T,T,T
2016-03-23,M,M,0.00,0.0,0
2016-03-24,M,M,0.00,0.0,0
2016-03-25,M,M,0.00,0.0,0
2016-03-26,M,M,0.83,0.0,0
2016-03-27,M,M,0.00,0.0,0
2016-03-28,M,M,0.03,0.0,0
2016-03-29,M,M,0.41,0.0,0
2016-03-30,M,M,0.00,0.0,0
2016-03-31,M,M,0.00,0.0,0
2016-04-01,M,M,T,0.0,0
2016-04-02,M,M,S,M,M
2016-04-03,M,M,2.05A,0.0,0
2016-04-04,M,M,0.11,T,0
2016-04-05,M,M,0.53,T,0
2016-04-06,M,M,T,T,0
2016-04-07,M,M,0.00,0.0,0
2016-04-08,M,M,0.82,0.0,0
2016-04-09,M,M,0.00,0.0,0
2016-04-10,M,M,0.00,0.0,0
2016-04-11,M,M,0.00,0.0,0
2016-04-12,M,M,0.00,0.0,0
2016-04-13,M,M,0.17,0.0,0
2016-04-14,M,M,0.00,0.0,0
2016-04-15,M,M,0.00,0.0,0
2016-04-16,M,M,0.00,0.0,0
2016-04-17,M,M,0.00,0.0,0
2016-04-18,M,M,0.00,0.0,0
2016-04-19,M,M,T,0.0,0
2016-04-20,M,M,T,0.0,0
2016-04-21,M,M,0.00,0.0,0
2016-04-22,M,M,0.00,0.0,0
2016-04-23,M,M,0.18,0.0,0
2016-04-24,M,M,0.23,0.0,0
2016-04-25,M,M,0.00,0.0,0
2016-04-26,M,M,0.08,0.0,0
2016-04-27,M,M,0.17,0.0,0
2016-04-28,M,M,0.00,0.0,0
2016-04-29,M,M,T,0.0,0
2016-04-30,M,M,0.00,0.0,0
2016-05-01,M,M,0.00,0.0,0
2016-05-02,M,M,0.28,0.0,0
2016-05-03,M,M,0.08,0.0,0
2016-05-04,M,M,0.75,0.0,0
2016-05-05,M,M,0.71,0.0,0
2016-05-06,M,M,1.18,0.0,0
2016-05-07,M,M,0.00,0.0,0
2016-05-08,M,M,0.00,0.0,0
2016-05-09,M,M,0.03,0.0,0
2016-05-10,M,M,0.00,0.0,0
2016-05-11,M,M,0.00,0.0,0
2016-05-12,M,M,0.00,0.0,0
2016-05-13,M,M,0.00,0.0,0
2016-05-14,M,M,S,0.0,0
2016-05-15,M,M,M,0.0,0
2016-05-16,M,M,0.24A,0.0,0
2016-05-17,M,M,0.00,0.0,0
2016-05-18,M,M,0.07,0.0,0
2016-05-19,M,M,0.00,0.0,0
2016-05-20,M,M,0.00,0.0,0
2016-05-21,M,M,0.00,0.0,0
2016-05-22,M,M,0.54,0.0,0
2016-05-23,M,M,0.00,0.0,0
2016-05-24,M,M,0.05,0.0,0
2016-05-25,M,M,0.00,0.0,0
2016-05-26,M,M,0.00,0.0,0
2016-05-27,M,M,0.00,0.0,0
2016-05-28,M,M,0.32,0.0,0
2016-05-29,M,M,0.00,0.0,0
2016-05-30,M,M,0.04,0.0,0
2016-05-31,M,M,0.48,0.0,0
2016-06-01,M,M,0.00,0.0,0
2016-06-02,M,M,0.00,0.0,0
2016-06-03,M,M,0.00,0.0,0
2016-06-04,M,M,0.01,0.0,0
2016-06-05,M,M,0.00,0.0,0
2016-06-06,M,M,2.07,0.0,0
2016-06-07,M,M,0.00,0.0,0
2016-06-08,M,M,0.00,0.0,0
2016-06-09,M,M,0.02,0.0,0
2016-06-10,M,M,0.00,0.0,0
2016-06-11,M,M,0.00,0.0,0
2016-06-12,M,M,0.06,0.0,0
2016-06-13,M,M,0.00,0.0,0
2016-06-14,M,M,0.00,0.0,0
2016-06-15,M,M,0.00,0.0,0
2016-06-16,M,M,0.00,0.0,0
2016-06-17,M,M,0.00,0.0,0
2016-06-18,M,M,0.00,0.0,0
2016-06-19,M,M,0.00,0.0,0
2016-06-20,M,M,0.00,0.0,0
2016-06-21,M,M,0.24,0.0,0
2016-06-22,M,M,0.03,0.0,0
2016-06-23,M,M,0.00,0.0,0
2016-06-24,M,M,0.00,0.0,0
2016-06-25,M,M,0.00,0.0,0
2016-06-26,M,M,0.00,0.0,0
2016-06-27,M,M,0.00,0.0,0
2016-06-28,M,M,0.00,0.0,0
2016-06-29,M,M,0.03,0.0,0
2016-06-30,M,M,0.00,0.0,0
2016-07-01,M,M,0.00,0.0,0
2016-07-02,M,M,0.61,0.0,0
2016-07-03,M,M,0.00,0.0,0
2016-07-04,M,M,0.00,0.0,0
2016-07-05,M,M,0.85,0.0,0
2016-07-06,M,M,2.75,0.0,0
2016-07-07,M,M,0.00,0.0,0
2016-07-08,M,M,0.00,0.0,0
2016-07-09,M,M,1.03,0.0,0
2016-07-10,M,M,0.06,0.0,0
2016-07-11,M,M,0.05,0.0,0
2016-07-12,M,M,0.01,0.0,0
2016-07-13,M,M,0.00,0.0,0
2016-07-14,M,M,0.00,0.0,0
2016-07-15,M,M,0.00,0.0,0
2016-07-16,M,M,0.00,0.0,0
2016-07-17,M,M,0.00,0.0,0
2016-07-18,M,M,0.00,0.0,0
2016-07-19,M,M,0.00,0.0,0
2016-07-20,M,M,0.00,0.0,0
2016-07-21,M,M,0.00,0.0,0
2016-07-22,M,M,0.00,0.0,0
2016-07-23,M,M,1.80,0.0,0
2016-07-24,M,M,T,0.0,0
2016-07-25,M,M,0.00,0.0,0
2016-07-26,M,M,0.00,0.0,0
2016-07-27,M,M,0.00,0.0,0
2016-07-28,M,M,0.00,0.0,0
2016-07-29,M,M,0.00,0.0,0
2016-07-30,M,M,1.04,0.0,0
2016-07-31,M,M,0.02,0.0,0
2016-08-01,M,M,0.58,0.0,0
2016-08-02,M,M,0.00,0.0,0
2016-08-03,M,M,0.18,0.0,0
2016-08-04,M,M,S,M,M
2016-08-05,M,M,M,M,M
2016-08-06,M,M,M,M,M
2016-08-07,M,M,M,M,M
2016-08-08,M,M,0.00A,0.0,0
2016-08-09,M,M,0.00,0.0,0
2016-08-10,M,M,0.00,0.0,0
2016-08-11,M,M,0.15,0.0,0
2016-08-12,M,M,0.00,0.0,0
2016-08-13,M,M,S,M,M
2016-08-14,M,M,0.01A,0.0,0
2016-08-15,M,M,0.00,0.0,0
2016-08-16,M,M,0.00,0.0,0
2016-08-17,M,M,0.00,0.0,0
2016-08-18,M,M,T,0.0,0
2016-08-19,M,M,0.01,0.0,0
2016-08-20,M,M,0.00,0.0,0
2016-08-21,M,M,S,M,M
2016-08-22,M,M,0.60A,0.0,0
2016-08-23,M,M,T,0.0,0
2016-08-24,M,M,0.00,0.0,0
2016-08-25,M,M,0.00,0.0,0
2016-08-26,M,M,0.00,0.0,0
2016-08-27,M,M,S,M,M
2016-08-28,M,M,M,M,M
2016-08-29,M,M,M,M,M
2016-08-30,M,M,0.02A,0.0,0
2016-08-31,M,M,0.00,0.0,0
2016-09-01,M,M,T,0.0,0
2016-09-02,M,M,0.09,0.0,0
2016-09-03,M,M,0.00,0.0,0
2016-09-04,M,M,0.00,0.0,0
2016-09-05,M,M,T,0.0,0
2016-09-06,M,M,1.32,0.0,0
2016-09-07,M,M,0.00,0.0,0
2016-09-08,M,M,0.02,0.0,0
2016-09-09,M,M,0.10,0.0,0
2016-09-10,M,M,0.00,0.0,0
2016-09-11,M,M,0.00,0.0,0
2016-09-12,M,M,0.04,0.0,0
2016-09-13,M,M,0.00,0.0,0
2016-09-14,M,M,0.00,0.0,0
2016-09-15,M,M,T,0.0,0
2016-09-16,M,M,0.00,0.0,0
2016-09-17,M,M,0.00,0.0,0
2016-09-18,M,M,0.00,0.0,0
2016-09-19,M,M,0.00,0.0,0
2016-09-20,M,M,0.79,0.0,0
2016-09-21,M,M,0.01,0.0,0
2016-09-22,M,M,0.00,0.0,0
2016-09-23,M,M,0.00,0.0,0
2016-09-24,M,M,0.04,0.0,0
2016-09-25,M,M,0.00,0.0,0
2016-09-26,M,M,0.00,0.0,0
2016-09-27,M,M,0.05,0.0,0
2016-09-28,M,M,0.91,0.0,0
2016-09-29,M,M,0.04,0.0,0
2016-09-30,M,M,0.02,0.0,0
2016-10-01,M,M,3.05,0.0,0
2016-10-02,M,M,0.18,0.0,0
2016-10-03,M,M,T,0.0,0
2016-10-04,M,M,T,0.0,0
2016-10-05,M,M,0.00,0.0,0
2016-10-06,M,M,0.00,0.0,0
2016-10-07,M,M,0.00,0.0,0
2016-10-08,M,M,S,M,M
2016-10-09,M,M,M,M,M
2016-10-10,M,M,M,M,M
2016-10-11,M,M,3.27A,0.0,0
2016-10-12,M,M,0.00,0.0,0
2016-10-13,M,M,0.00,0.0,0
2016-10-14,M,M,0.00,0.0,0
2016-10-15,M,M,0.00,0.0,0
2016-10-16,M,M,0.00,0.0,0
2016-10-17,M,M,0.02,0.0,0
2016-10-18,M,M,0.00,0.0,0
2016-10-19,M,M,0.00,0.0,0
2016-10-20,M,M,0.00,0.0,0
2016-10-21,M,M,0.04,0.0,0
2016-10-22,M,M,0.02,0.0,0
2016-10-23,M,M,0.00,0.0,0
2016-10-24,M,M,0.15,0.0,0
2016-10-25,M,M,0.00,0.0,0
2016-10-26,M,M,0.00,0.0,0
2016-10-27,M,M,0.00,0.0,0
2016-10-28,M,M,0.85,0.0,0
2016-10-29,M,M,0.04,0.0,0
2016-10-30,M,M,0.00,0.0,0
2016-10-31,M,M,0.53,0.0,0
2016-11-01,M,M,0.01,0.0,0
2016-11-02,M,M,0.00,0.0,0
2016-11-03,M,M,0.00,0.0,0
2016-11-04,M,M,0.00,0.0,0
2016-11-05,M,M,0.00,0.0,0
2016-11-06,M,M,0.02,0.0,0
2016-11-07,M,M,0.38,0.0,0
2016-11-08,M,M,0.00,0.0,0
2016-11-09,M,M,0.00,0.0,0
2016-11-10,M,M,0.01,0.0,0
2016-11-11,M,M,S,M,M
2016-11-12,M,M,M,M,M
2016-11-13,M,M,M,M,M
2016-11-14,M,M,M,M,M
2016-11-15,M,M,0.01A,0.0,0
2016-11-16,M,M,0.57,0.0,0
2016-11-17,M,M,0.00,0.0,0
2016-11-18,M,M,S,M,M
2016-11-19,M,M,M,M,M
2016-11-20,M,M,0.19A,0.0,0
2016-11-21,M,M,0.14,0.0,0
2016-11-22,M,M,T,T,0
2016-11-23,M,M,0.00,0.0,0
2016-11-24,M,M,0.00,0.0,0
2016-11-25,M,M,0.00,0.0,0
2016-11-26,M,M,S,M,M
2016-11-27,M,M,0.05A,0.0,0
2016-11-28,M,M,0.00,0.0,0
2016-11-29,M,M,0.00,0.0,0
2016-11-30,M,M,1.20,0.0,0
2016-12-01,M,M,0.13,0.0,0
2016-12-02,M,M,0.00,0.0,0
2016-12-03,M,M,0.00,0.0,0
2016-12-04,M,M,0.00,0.0,0
2016-12-05,M,M,T,0.0,0
2016-12-06,M,M,T,0.0,0
2016-12-07,M,M,0.18,0.0,0
2016-12-08,M,M,S,M,M
2016-12-09,M,M,M,M,M
2016-12-10,M,M,M,M,M
2016-12-11,M,M,M,M,M
2016-12-12,M,M,0.30A,T,0
2016-12-13,M,M,0.28,0.0,0
2016-12-14,M,M,T,0.0,0
2016-12-15,M,M,0.04,0.8,1
2016-12-16,M,M,T,T,0
2016-12-17,M,M,0.08,0.6,1
2016-12-18,M,M,0.54,0.0,0
2016-12-19,M,M,S,M,M
2016-12-20,M,M,M,M,M
2016-12-21,M,M,M,M,M
2016-12-22,M,M,M,M,M
2016-12-23,M,M,M,M,M
2016-12-24,M,M,M,M,M
2016-12-25,M,M,M,M,M
2016-12-26,M,M,M,M,M
2016-12-27,M,M,M,M,M
2016-12-28,M,M,M,M,M
2016-12-29,M,M,M,M,M
2016-12-30,M,M,M,M,M
2016-12-31,M,M,0.99A,M,0
2017-01-01,M,M,0.02,0.0,0
2017-01-02,M,M,0.00,0.0,0
2017-01-03,M,M,0.12,0.0,0
2017-01-04,M,M,1.09,0.0,0
2017-01-05,M,M,0.00,0.0,0
2017-01-06,M,M,0.16,3.2,3
2017-01-07,M,M,0.17,3.6,4
2017-01-08,M,M,1.49,7.7,8
2017-01-09,M,M,0.00,0.0,7
2017-01-10,M,M,0.00,0.0,6
2017-01-11,M,M,0.65,0.0,0
2017-01-12,M,M,0.44,0.0,0
2017-01-13,M,M,T,0.0,0
2017-01-14,M,M,S,M,M
2017-01-15,M,M,M,M,M
2017-01-16,M,M,M,M,M
2017-01-17,M,M,0.03A,0.0,0
2017-01-18,M,M,0.29,0.0,0
2017-01-19,M,M,0.15,0.0,0
2017-01-20,M,M,0.00,0.0,0
2017-01-21,M,M,0.00,0.0,0
2017-01-22,M,M,0.00,0.0,0
2017-01-23,M,M,0.00,0.0,0
2017-01-24,M,M,1.10,0.0,0
2017-01-25,M,M,0.44,0.0,0
2017-01-26,M,M,T,0.0,0
2017-01-27,M,M,0.07,0.0,0
2017-01-28,M,M,S,M,M
2017-01-29,M,M,M,M,M
2017-01-30,M,M,0.04A,0.0,0
2017-01-31,M,M,0.00,0.0,0
2017-02-01,M,M,0.07,1.2,1
2017-02-02,M,M,0.00,0.0,0
2017-02-03,M,M,0.00,0.0,0
2017-02-04,M,M,S,M,M
2017-02-05,M,M,0.00A,0.0,0
2017-02-06,M,M,T,0.0,0
2017-02-07,M,M,0.00,0.0,0
2017-02-08,M,M,0.24,0.0,0
2017-02-09,M,M,0.00,0.0,0
2017-02-10,M,M,1.16,2.2,2
2017-02-11,M,M,0.02,0.3,1
2017-02-12,M,M,0.00,0.0,0
2017-02-13,M,M,0.51,0.0,0
2017-02-14,M,M,T,T,0
2017-02-15,M,M,T,0.0,0
2017-02-16,M,M,0.60,T,0
2017-02-17,M,M,S,M,M
2017-02-18,M,M,M,M,M
2017-02-19,M,M,M,M,M
2017-02-20,M,M,M,M,M
2017-02-21,M,M,0.00A,0.0,0
2017-02-22,M,M,0.00,0.0,0
2017-02-23,M,M,0.00,0.0,0
2017-02-24,M,M,0.00,0.0,0
2017-02-25,M,M,S,M,M
2017-02-26,M,M,0.02A,0.0,0
2017-02-27,M,M,0.00,0.0,0
2017-02-28,M,M,0.00,0.0,0
2017-03-01,M,M,0.01,0.0,0
2017-03-02,M,M,T,0.0,0
2017-03-03,M,M,0.00,0.0,0
2017-03-04,M,M,0.00,0.0,0
2017-03-05,M,M,0.00,0.0,0
2017-03-06,M,M,0.00,0.0,0
2017-03-07,M,M,0.00,0.0,0
2017-03-08,M,M,0.11,0.0,0
2017-03-09,M,M,0.04,0.0,0
2017-03-10,M,M,0.00,0.0,0
2017-03-11,M,M,0.39,4.6,5
2017-03-12,M,M,0.00,0.0,2
2017-03-13,M,M,0.00,0.0,2
2017-03-14,M,M,0.02,0.0,0
2017-03-15,M,M,1.72,T,0
2017-03-16,M,M,T,T,0
2017-03-17,M,M,0.00,0.0,0
2017-03-18,M,M,0.00,0.0,0
2017-03-19,M,M,0.32,T,0
2017-03-20,M,M,0.24,T,0
2017-03-21,M,M,0.00,0.0,0
2017-03-22,M,M,0.00,0.0,0
2017-03-23,M,M,0.00,0.0,0
2017-03-24,M,M,0.00,0.0,0
2017-03-25,M,M,0.00,0.0,0
2017-03-26,M,M,0.00,0.0,0
2017-03-27,M,M,0.01,0.0,0
2017-03-28,M,M,T,0.0,0
2017-03-29,M,M,0.44,0.0,0
2017-03-30,M,M,0.00,0.0,0
2017-03-31,M,M,0.00,0.0,0
2017-04-01,M,M,S,M,M
2017-04-02,M,M,3.56A,0.0,0
2017-04-03,M,M,0.00,0.0,0
2017-04-04,M,M,0.04,0.0,0
2017-04-05,M,M,0.44,0.0,0
2017-04-06,M,M,T,0.0,0
2017-04-07,M,M,0.17,0.0,0
2017-04-08,M,M,0.00,0.0,0
2017-04-09,M,M,0.00,0.0,0
2017-04-10,M,M,0.00,0.0,0
2017-04-11,M,M,0.00,0.0,0
2017-04-12,M,M,0.00,0.0,0
2017-04-13,M,M,0.00,0.0,0
2017-04-14,M,M,0.00,0.0,0
2017-04-15,M,M,0.00,0.0,0
2017-04-16,M,M,T,0.0,0
2017-04-17,M,M,0.00,0.0,0
2017-04-18,M,M,0.00,0.0,0
2017-04-19,M,M,0.00,0.0,0
2017-04-20,M,M,S,M,M
2017-04-21,M,M,0.17A,0.0,0
2017-04-22,M,M,0.30,0.0,0
2017-04-23,M,M,0.28,0.0,0
2017-04-24,M,M,0.00,0.0,0
2017-04-25,M,M,0.00,0.0,0
2017-04-26,M,M,1.07,0.0,0
2017-04-27,M,M,0.05,0.0,0
2017-04-28,M,M,0.03,0.0,0
2017-04-29,M,M,0.27,0.0,0
2017-04-30,M,M,0.00,0.0,0
2017-05-01,M,M,0.00,0.0,0
2017-05-02,M,M,0.07,0.0,0
2017-05-03,M,M,0.82,0.0,0
2017-05-04,M,M,0.00,0.0,0
2017-05-05,M,M,0.00,0.0,0
2017-05-06,M,M,1.36,0.0,0
2017-05-07,M,M,0.36,0.0,0
2017-05-08,M,M,0.10,0.0,0
2017-05-09,M,M,0.00,0.0,0
2017-05-10,M,M,S,M,M
2017-05-11,M,M,M,M,M
2017-05-12,M,M,M,M,M
2017-05-13,M,M,M,M,M
2017-05-14,M,M,M,M,M
2017-05-15,M,M,M,M,M
2017-05-16,M,M,M,M,M
2017-05-17,M,M,M,M,M
2017-05-18,M,M,M,M,M
2017-05-19,M,M,M,M,M
2017-05-20,M,M,M,M,M
2017-05-21,M,M,0.60A,0.0,0
2017-05-22,M,M,0.00,0.0,0
2017-05-23,M,M,1.06,0.0,0
2017-05-24,M,M,0.06,0.0,0
2017-05-25,M,M,0.07,0.0,0
2017-05-26,M,M,0.50,0.0,0
2017-05-27,M,M,0.05,0.0,0
2017-05-28,M,M,0.00,0.0,0
2017-05-29,M,M,S,M,M
2017-05-30,M,M,0.70A,0.0,0
2017-05-31,M,M,0.02,0.0,0
2017-06-01,M,M,0.35,0.0,0
2017-06-02,M,M,0.00,0.0,0
2017-06-03,M,M,S,M,M
2017-06-04,M,M,M,M,M
2017-06-05,M,M,0.25A,0.0,0
2017-06-06,M,M,0.98,0.0,0
2017-06-07,M,M,0.17,0.0,0
2017-06-08,M,M,S,M,M
2017-06-09,M,M,0.39A,0.0,0
2017-06-10,M,M,S,M,M
2017-06-11,M,M,M,M,M
2017-06-12,M,M,0.03A,0.0,0
2017-06-13,M,M,T,0.0,0
2017-06-14,M,M,0.00,0.0,0
2017-06-15,M,M,0.00,0.0,0
2017-06-16,M,M,0.00,0.0,0
2017-06-17,M,M,S,M,M
2017-06-18,M,M,M,M,M
2017-06-19,M,M,0.21A,0.0,0
2017-06-20,M,M,0.01,0.0,0
2017-06-21,M,M,T,0.0,0
2017-06-22,M,M,0.03,0.0,0
2017-06-23,M,M,T,0.0,0
2017-06-24,M,M,S,M,M
2017-06-25,M,M,M,M,M
2017-06-26,M,M,0.00A,0.0,0
2017-06-27,M,M,0.01,0.0,0
2017-06-28,M,M,0.00,0.0,0
2017-06-29,M,M,0.01,0.0,0
2017-06-30,M,M,0.00,0.0,0
2017-07-01,M,M,S,M,M
2017-07-02,M,M,M,M,M
2017-07-03,M,M,0.05A,0.0,0
2017-07-04,M,M,0.00,0.0,0
2017-07-05,M,M,0.00,0.0,0
2017-07-06,M,M,0.01,0.0,0
2017-07-07,M,M,T,0.0,0
2017-07-08,M,M,S,M,M
2017-07-09,M,M,M,M,M
2017-07-10,M,M,0.46A,0.0,0
2017-07-11,M,M,0.01,0.0,0
2017-07-12,M,M,0.20,0.0,0
2017-07-13,M,M,0.01,0.0,0
2017-07-14,M,M,0.05,0.0,0
2017-07-15,M,M,S,M,M
2017-07-16,M,M,M,M,M
2017-07-17,M,M,M,M,M
2017-07-18,M,M,0.21A,0.0,0
2017-07-19,M,M,0.01,0.0,0
2017-07-20,M,M,0.01,0.0,0
2017-07-21,M,M,0.01,0.0,0
2017-07-22,M,M,S,M,M
2017-07-23,M,M,M,M,M
2017-07-24,M,M,0.07A,0.0,0
2017-07-25,M,M,0.16,0.0,0
2017-07-26,M,M,T,0.0,0
2017-07-27,M,M,T,0.0,0
2017-07-28,M,M,0.00,0.0,0
2017-07-29,M,M,S,M,M
2017-07-30,M,M,M,M,M
2017-07-31,M,M,0.30A,0.0,0
